time="2026-09-17T08:57:53Z" level=warning msg="/home/runner/work/hms-nightly-integration/hms-nightly-integration/hms-simulation-environment/docker-compose.yaml: the attribute `version` is obsolete, it will be ignored, please remove it to avoid potential confusion"
time="2026-09-17T08:57:53Z" level=warning msg="/home/runner/work/hms-nightly-integration/hms-nightly-integration/hms-simulation-environment/docker-compose.hardware.yaml: the attribute `version` is obsolete, it will be ignored, please remove it to avoid potential confusion"
x1000c0s6b0-1  | INFO:root:Starting update thread
cray-reds-1        | 2026/09/17 08:31:20 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_mgmt_switch
cray-reds-1        | 2026/09/17 08:31:20 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_hl_switch
cray-reds-1        | 2026/09/17 08:31:20 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_cdu_mgmt_switch
cray-reds-1        | 2026/09/17 08:31:20 TRACE: Switches is map[x3000c0w31:{ Xname: x3000c0w31, Model: , Address: 10.254.0.8, SNMP User: testuser, SNMP Auth Password: <REDACTED>, SNMP Auth Protocol: MD5, SNMP Priv Password: <REDACTED>, SNMP Priv Protocol: DES }]
cray-reds-1        | 2026/09/17 08:31:20 TRACE: New switches: map[x3000c0w31:{ Xname: x3000c0w31, Model: , Address: 10.254.0.8, SNMP User: testuser, SNMP Auth Password: <REDACTED>, SNMP Auth Protocol: MD5, SNMP Priv Password: <REDACTED>, SNMP Priv Protocol: DES }]
cray-reds-1        | 2026/09/17 08:31:20 TRACE: Checking if switch x3000c0w31 in new
cray-reds-1        | 2026/09/17 08:31:20 TRACE: No switches changes, not calling callbacks
cray-reds-1        | 2026/09/17 08:31:50 TRACE: Getting list of new management nodes
cray-reds-1        | 2026/09/17 08:31:50 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_node&class=River&extra_properties.Role=Management
cray-reds-1        | 2026/09/17 08:31:50 TRACE: Getting list of new switches
cray-reds-1        | 2026/09/17 08:31:50 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_mgmt_switch
cray-reds-1        | 2026/09/17 08:31:50 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_hl_switch
cray-reds-1        | 2026/09/17 08:31:50 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_cdu_mgmt_switch
cray-reds-1        | 2026/09/17 08:31:50 TRACE: Switches is map[x3000c0w31:{ Xname: x3000c0w31, Model: , Address: 10.254.0.8, SNMP User: testuser, SNMP Auth Password: <REDACTED>, SNMP Auth Protocol: MD5, SNMP Priv Password: <REDACTED>, SNMP Priv Protocol: DES }]
cray-reds-1        | 2026/09/17 08:31:50 TRACE: New switches: map[x3000c0w31:{ Xname: x3000c0w31, Model: , Address: 10.254.0.8, SNMP User: testuser, SNMP Auth Password: <REDACTED>, SNMP Auth Protocol: MD5, SNMP Priv Password: <REDACTED>, SNMP Priv Protocol: DES }]
cray-reds-1        | 2026/09/17 08:31:50 TRACE: Checking if switch x3000c0w31 in new
cray-reds-1        | 2026/09/17 08:31:50 TRACE: No switches changes, not calling callbacks
cray-reds-1        | 2026/09/17 08:32:20 TRACE: Getting list of new management nodes
cray-reds-1        | 2026/09/17 08:32:20 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_node&class=River&extra_properties.Role=Management
cray-reds-1        | 2026/09/17 08:32:20 TRACE: Getting list of new switches
cray-reds-1        | 2026/09/17 08:32:20 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_mgmt_switch
cray-reds-1        | 2026/09/17 08:32:20 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_hl_switch
cray-reds-1        | 2026/09/17 08:32:20 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_cdu_mgmt_switch
cray-reds-1        | 2026/09/17 08:32:20 TRACE: Switches is map[x3000c0w31:{ Xname: x3000c0w31, Model: , Address: 10.254.0.8, SNMP User: testuser, SNMP Auth Password: <REDACTED>, SNMP Auth Protocol: MD5, SNMP Priv Password: <REDACTED>, SNMP Priv Protocol: DES }]
cray-reds-1        | 2026/09/17 08:32:20 TRACE: New switches: map[x3000c0w31:{ Xname: x3000c0w31, Model: , Address: 10.254.0.8, SNMP User: testuser, SNMP Auth Password: <REDACTED>, SNMP Auth Protocol: MD5, SNMP Priv Password: <REDACTED>, SNMP Priv Protocol: DES }]
cray-reds-1        | 2026/09/17 08:32:20 TRACE: Checking if switch x3000c0w31 in new
cray-reds-1        | 2026/09/17 08:32:20 TRACE: No switches changes, not calling callbacks
cray-reds-1        | 2026/09/17 08:32:50 TRACE: Getting list of new switches
cray-reds-1        | 2026/09/17 08:32:50 TRACE: Getting list of new management nodes
cray-reds-1        | 2026/09/17 08:32:50 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_node&class=River&extra_properties.Role=Management
cray-reds-1        | 2026/09/17 08:32:50 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_mgmt_switch
cray-reds-1        | 2026/09/17 08:32:50 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_hl_switch
cray-reds-1        | 2026/09/17 08:32:50 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_cdu_mgmt_switch
cray-reds-1        | 2026/09/17 08:32:50 TRACE: Switches is map[x3000c0w31:{ Xname: x3000c0w31, Model: , Address: 10.254.0.8, SNMP User: testuser, SNMP Auth Password: <REDACTED>, SNMP Auth Protocol: MD5, SNMP Priv Password: <REDACTED>, SNMP Priv Protocol: DES }]
cray-reds-1        | 2026/09/17 08:32:50 TRACE: New switches: map[x3000c0w31:{ Xname: x3000c0w31, Model: , Address: 10.254.0.8, SNMP User: testuser, SNMP Auth Password: <REDACTED>, SNMP Auth Protocol: MD5, SNMP Priv Password: <REDACTED>, SNMP Priv Protocol: DES }]
cray-reds-1        | 2026/09/17 08:32:50 TRACE: Checking if switch x3000c0w31 in new
cray-reds-1        | 2026/09/17 08:32:50 TRACE: No switches changes, not calling callbacks
cray-reds-1        | 2026/09/17 08:33:20 TRACE: Getting list of new management nodes
cray-reds-1        | 2026/09/17 08:33:20 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_node&class=River&extra_properties.Role=Management
cray-reds-1        | 2026/09/17 08:33:20 TRACE: Getting list of new switches
cray-reds-1        | 2026/09/17 08:33:20 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_mgmt_switch
cray-reds-1        | 2026/09/17 08:33:20 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_hl_switch
cray-reds-1        | 2026/09/17 08:33:20 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_cdu_mgmt_switch
cray-reds-1        | 2026/09/17 08:33:20 TRACE: Switches is map[x3000c0w31:{ Xname: x3000c0w31, Model: , Address: 10.254.0.8, SNMP User: testuser, SNMP Auth Password: <REDACTED>, SNMP Auth Protocol: MD5, SNMP Priv Password: <REDACTED>, SNMP Priv Protocol: DES }]
cray-reds-1        | 2026/09/17 08:33:20 TRACE: New switches: map[x3000c0w31:{ Xname: x3000c0w31, Model: , Address: 10.254.0.8, SNMP User: testuser, SNMP Auth Password: <REDACTED>, SNMP Auth Protocol: MD5, SNMP Priv Password: <REDACTED>, SNMP Priv Protocol: DES }]
cray-reds-1        | 2026/09/17 08:33:20 TRACE: Checking if switch x3000c0w31 in new
cray-reds-1        | 2026/09/17 08:33:20 TRACE: No switches changes, not calling callbacks
cray-reds-1        | 2026/09/17 08:33:50 TRACE: Getting list of new management nodes
cray-reds-1        | 2026/09/17 08:33:50 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_node&class=River&extra_properties.Role=Management
cray-reds-1        | 2026/09/17 08:33:50 TRACE: Getting list of new switches
cray-reds-1        | 2026/09/17 08:33:50 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_mgmt_switch
cray-reds-1        | 2026/09/17 08:33:50 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_hl_switch
cray-reds-1        | 2026/09/17 08:33:50 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_cdu_mgmt_switch
cray-reds-1        | 2026/09/17 08:33:50 TRACE: Switches is map[x3000c0w31:{ Xname: x3000c0w31, Model: , Address: 10.254.0.8, SNMP User: testuser, SNMP Auth Password: <REDACTED>, SNMP Auth Protocol: MD5, SNMP Priv Password: <REDACTED>, SNMP Priv Protocol: DES }]
cray-reds-1        | 2026/09/17 08:33:50 TRACE: New switches: map[x3000c0w31:{ Xname: x3000c0w31, Model: , Address: 10.254.0.8, SNMP User: testuser, SNMP Auth Password: <REDACTED>, SNMP Auth Protocol: MD5, SNMP Priv Password: <REDACTED>, SNMP Priv Protocol: DES }]
cray-reds-1        | 2026/09/17 08:33:50 TRACE: Checking if switch x3000c0w31 in new
cray-reds-1        | 2026/09/17 08:33:50 TRACE: No switches changes, not calling callbacks
cray-reds-1        | 2026/09/17 08:34:20 TRACE: Getting list of new switches
cray-reds-1        | 2026/09/17 08:34:20 TRACE: Getting list of new management nodes
x1000c0s6b0-1  | INFO:root:CreateFirmwareTarget put called
cray-shared-kafka-zookeeper-1  | ===> User
cray-shared-kafka-zookeeper-1  | uid=1000(appuser) gid=1000(appuser) groups=1000(appuser)
cray-shared-kafka-zookeeper-1  | ===> Configuring ...
cray-shared-kafka-zookeeper-1  | ===> Running preflight checks ... 
cray-shared-kafka-zookeeper-1  | ===> Check if /var/lib/zookeeper/data is writable ...
cray-shared-kafka-zookeeper-1  | ===> Check if /var/lib/zookeeper/log is writable ...
cray-shared-kafka-zookeeper-1  | ===> Launching ... 
cray-shared-kafka-zookeeper-1  | ===> Launching zookeeper ... 
cray-shared-kafka-zookeeper-1  | [2026-09-17 08:30:23,009] INFO Reading configuration from: /etc/kafka/zookeeper.properties (org.apache.zookeeper.server.quorum.QuorumPeerConfig)
cray-shared-kafka-zookeeper-1  | [2026-09-17 08:30:23,018] INFO clientPortAddress is 0.0.0.0:2181 (org.apache.zookeeper.server.quorum.QuorumPeerConfig)
cray-shared-kafka-zookeeper-1  | [2026-09-17 08:30:23,018] INFO secureClientPort is not set (org.apache.zookeeper.server.quorum.QuorumPeerConfig)
cray-shared-kafka-zookeeper-1  | [2026-09-17 08:30:23,020] INFO autopurge.snapRetainCount set to 3 (org.apache.zookeeper.server.DatadirCleanupManager)
cray-shared-kafka-zookeeper-1  | [2026-09-17 08:30:23,020] INFO autopurge.purgeInterval set to 0 (org.apache.zookeeper.server.DatadirCleanupManager)
cray-shared-kafka-zookeeper-1  | [2026-09-17 08:30:23,020] INFO Purge task is not scheduled. (org.apache.zookeeper.server.DatadirCleanupManager)
cray-shared-kafka-zookeeper-1  | [2026-09-17 08:30:23,020] WARN Either no config or no quorum defined in config, running  in standalone mode (org.apache.zookeeper.server.quorum.QuorumPeerMain)
cray-shared-kafka-zookeeper-1  | [2026-09-17 08:30:23,023] INFO Log4j 1.2 jmx support found and enabled. (org.apache.zookeeper.jmx.ManagedUtil)
cray-shared-kafka-zookeeper-1  | [2026-09-17 08:30:23,031] INFO Reading configuration from: /etc/kafka/zookeeper.properties (org.apache.zookeeper.server.quorum.QuorumPeerConfig)
cray-shared-kafka-zookeeper-1  | [2026-09-17 08:30:23,032] INFO clientPortAddress is 0.0.0.0:2181 (org.apache.zookeeper.server.quorum.QuorumPeerConfig)
cray-shared-kafka-zookeeper-1  | [2026-09-17 08:30:23,032] INFO secureClientPort is not set (org.apache.zookeeper.server.quorum.QuorumPeerConfig)
cray-shared-kafka-zookeeper-1  | [2026-09-17 08:30:23,032] INFO Starting server (org.apache.zookeeper.server.ZooKeeperServerMain)
cray-shared-kafka-zookeeper-1  | [2026-09-17 08:30:23,034] INFO zookeeper.snapshot.trust.empty : false (org.apache.zookeeper.server.persistence.FileTxnSnapLog)
cray-shared-kafka-zookeeper-1  | [2026-09-17 08:30:23,042] INFO Server environment:zookeeper.version=3.5.9-83df9301aa5c2a5d284a9940177808c01bc35cef, built on 01/06/2021 20:03 GMT (org.apache.zookeeper.server.ZooKeeperServer)
cray-shared-kafka-zookeeper-1  | [2026-09-17 08:30:23,042] INFO Server environment:host.name=zookeeper (org.apache.zookeeper.server.ZooKeeperServer)
cray-shared-kafka-zookeeper-1  | [2026-09-17 08:30:23,042] INFO Server environment:java.version=11.0.11 (org.apache.zookeeper.server.ZooKeeperServer)
cray-shared-kafka-zookeeper-1  | [2026-09-17 08:30:23,042] INFO Server environment:java.vendor=Azul Systems, Inc. (org.apache.zookeeper.server.ZooKeeperServer)
cray-shared-kafka-zookeeper-1  | [2026-09-17 08:30:23,042] INFO Server environment:java.home=/usr/lib/jvm/zulu11-ca (org.apache.zookeeper.server.ZooKeeperServer)
cray-shared-kafka-zookeeper-1  | [2026-09-17 08:30:23,042] INFO Server environment:java.class.path=/usr/bin/../share/java/kafka/kafka-streams-scala_2.13-6.1.1-ccs.jar:/usr/bin/../share/java/kafka/slf4j-log4j12-1.7.30.jar:/usr/bin/../share/java/kafka/netty-transport-native-unix-common-4.1.59.Final.jar:/usr/bin/../share/java/kafka/hk2-utils-2.6.1.jar:/usr/bin/../share/java/kafka/kafka_2.13-6.1.1-ccs-test-sources.jar:/usr/bin/../share/java/kafka/kafka-raft-6.1.1-ccs.jar:/usr/bin/../share/java/kafka/slf4j-api-1.7.30.jar:/usr/bin/../share/java/kafka/confluent-log4j-1.2.17-cp2.jar:/usr/bin/../share/java/kafka/jersey-container-servlet-core-2.31.jar:/usr/bin/../share/java/kafka/jackson-databind-2.10.5.1.jar:/usr/bin/../share/java/kafka/netty-buffer-4.1.59.Final.jar:/usr/bin/../share/java/kafka/kafka-tools-6.1.1-ccs.jar:/usr/bin/../share/java/kafka/javassist-3.25.0-GA.jar:/usr/bin/../share/java/kafka/lz4-java-1.7.1.jar:/usr/bin/../share/java/kafka/jetty-security-9.4.38.v20210224.jar:/usr/bin/../share/java/kafka/scala-java8-compat_2.13-0.9.1.jar:/usr/bin/../share/java/kafka/kafka_2.13-6.1.1-ccs-test.jar:/usr/bin/../share/java/kafka/scala-reflect-2.13.3.jar:/usr/bin/../share/java/kafka/scala-collection-compat_2.13-2.2.0.jar:/usr/bin/../share/java/kafka/kafka-streams-6.1.1-ccs.jar:/usr/bin/../share/java/kafka/jetty-servlets-9.4.38.v20210224.jar:/usr/bin/../share/java/kafka/hk2-locator-2.6.1.jar:/usr/bin/../share/java/kafka/connect-transforms-6.1.1-ccs.jar:/usr/bin/../share/java/kafka/jetty-continuation-9.4.38.v20210224.jar:/usr/bin/../share/java/kafka/connect-basic-auth-extension-6.1.1-ccs.jar:/usr/bin/../share/java/kafka/connect-json-6.1.1-ccs.jar:/usr/bin/../share/java/kafka/jackson-dataformat-csv-2.10.5.jar:/usr/bin/../share/java/kafka/jakarta.ws.rs-api-2.1.6.jar:/usr/bin/../share/java/kafka/osgi-resource-locator-1.0.3.jar:/usr/bin/../share/java/kafka/scala-logging_2.13-3.9.2.jar:/usr/bin/../share/java/kafka/jersey-client-2.31.jar:/usr/bin/../share/java/kafka/jackson-jaxrs-json-provider-2.10.5.jar:/usr/bin/../share/java/kafka/jopt-simple-5.0.4.jar:/usr/bin/../share/java/kafka/kafka-clients-6.1.1-ccs.jar:/usr/bin/../share/java/kafka/jackson-datatype-jdk8-2.10.5.jar:/usr/bin/../share/java/kafka/kafka_2.13-6.1.1-ccs-javadoc.jar:/usr/bin/../share/java/kafka/commons-lang3-3.8.1.jar:/usr/bin/../share/java/kafka/scala-library-2.13.3.jar:/usr/bin/../share/java/kafka/rocksdbjni-5.18.4.jar:/usr/bin/../share/java/kafka/jakarta.inject-2.6.1.jar:/usr/bin/../share/java/kafka/jetty-servlet-9.4.38.v20210224.jar:/usr/bin/../share/java/kafka/jetty-http-9.4.38.v20210224.jar:/usr/bin/../share/java/kafka/hk2-api-2.6.1.jar:/usr/bin/../share/java/kafka/zookeeper-3.5.9.jar:/usr/bin/../share/java/kafka/aopalliance-repackaged-2.6.1.jar:/usr/bin/../share/java/kafka/maven-artifact-3.6.3.jar:/usr/bin/../share/java/kafka/plexus-utils-3.2.1.jar:/usr/bin/../share/java/kafka/netty-resolver-4.1.59.Final.jar:/usr/bin/../share/java/kafka/netty-codec-4.1.59.Final.jar:/usr/bin/../share/java/kafka/jackson-jaxrs-base-2.10.5.jar:/usr/bin/../share/java/kafka/netty-transport-native-epoll-4.1.59.Final.jar:/usr/bin/../share/java/kafka/paranamer-2.8.jar:/usr/bin/../share/java/kafka/commons-cli-1.4.jar:/usr/bin/../share/java/kafka/jakarta.activation-api-1.2.1.jar:/usr/bin/../share/java/kafka/connect-api-6.1.1-ccs.jar:/usr/bin/../share/java/kafka/jackson-module-paranamer-2.10.5.jar:/usr/bin/../share/java/kafka/connect-mirror-6.1.1-ccs.jar:/usr/bin/../share/java/kafka/jetty-io-9.4.38.v20210224.jar:/usr/bin/../share/java/kafka/activation-1.1.1.jar:/usr/bin/../share/java/kafka/netty-common-4.1.59.Final.jar:/usr/bin/../share/java/kafka/audience-annotations-0.5.0.jar:/usr/bin/../share/java/kafka/jetty-util-9.4.38.v20210224.jar:/usr/bin/../share/java/kafka/jersey-hk2-2.31.jar:/usr/bin/../share/java/kafka/kafka_2.13-6.1.1-ccs-sources.jar:/usr/bin/../share/java/kafka/jakarta.validation-api-2.0.2.jar:/usr/bin/../share/java/kafka/jackson-module-jaxb-annotations-2.10.5.jar:/usr/bin/../share/java/kafka/jackson-annotations-2.10.5.jar:/usr/bin/../share/java/kafka/snappy-java-1.1.7.7.jar:/usr/bin/../share/java/kafka/jetty-server-9.4.38.v20210224.jar:/usr/bin/../share/java/kafka/argparse4j-0.7.0.jar:/usr/bin/../share/java/kafka/jakarta.annotation-api-1.3.5.jar:/usr/bin/../share/java/kafka/kafka_2.13-6.1.1-ccs.jar:/usr/bin/../share/java/kafka/zookeeper-jute-3.5.9.jar:/usr/bin/../share/java/kafka/jakarta.xml.bind-api-2.3.2.jar:/usr/bin/../share/java/kafka/kafka-log4j-appender-6.1.1-ccs.jar:/usr/bin/../share/java/kafka/javassist-3.26.0-GA.jar:/usr/bin/../share/java/kafka/metrics-core-2.2.0.jar:/usr/bin/../share/java/kafka/jackson-module-scala_2.13-2.10.5.jar:/usr/bin/../share/java/kafka/javax.ws.rs-api-2.1.1.jar:/usr/bin/../share/java/kafka/kafka.jar:/usr/bin/../share/java/kafka/jaxb-api-2.3.0.jar:/usr/bin/../share/java/kafka/reflections-0.9.12.jar:/usr/bin/../share/java/kafka/zstd-jni-1.4.5-6.jar:/usr/bin/../share/java/kafka/javax.servlet-api-3.1.0.jar:/usr/bin/../share/java/kafka/netty-transport-4.1.59.Final.jar:/usr/bin/../share/java/kafka/jersey-common-2.31.jar:/usr/bin/../share/java/kafka/jersey-media-jaxb-2.31.jar:/usr/bin/../share/java/kafka/jersey-container-servlet-2.31.jar:/usr/bin/../share/java/kafka/netty-handler-4.1.59.Final.jar:/usr/bin/../share/java/kafka/kafka-streams-test-utils-6.1.1-ccs.jar:/usr/bin/../share/java/kafka/kafka-streams-examples-6.1.1-ccs.jar:/usr/bin/../share/java/kafka/connect-mirror-client-6.1.1-ccs.jar:/usr/bin/../share/java/kafka/jersey-server-2.31.jar:/usr/bin/../share/java/kafka/jackson-core-2.10.5.jar:/usr/bin/../share/java/kafka/jetty-util-ajax-9.4.38.v20210224.jar:/usr/bin/../share/java/kafka/jetty-client-9.4.38.v20210224.jar:/usr/bin/../share/java/kafka/connect-file-6.1.1-ccs.jar:/usr/bin/../share/java/kafka/connect-runtime-6.1.1-ccs.jar:/usr/bin/../share/java/confluent-telemetry/* (org.apache.zookeeper.server.ZooKeeperServer)
cray-hmnfd-etcd-1  | 2026-09-17 08:30:19.110973 I | pkg/flags: recognized and used environment variable ETCD_ADVERTISE_CLIENT_URLS=http://cray-hmnfd-etcd:2379
cray-hmnfd-etcd-1              | 2026-09-17 08:30:19.111047 I | pkg/flags: recognized and used environment variable ETCD_LISTEN_CLIENT_URLS=http://0.0.0.0:2379
cray-hmnfd-etcd-1              | [WARNING] Deprecated '--logger=capnslog' flag is set; use '--logger=zap' flag instead
cray-hmnfd-etcd-1              | 2026-09-17 08:30:19.111103 I | etcdmain: etcd Version: 3.4.7
cray-hmnfd-etcd-1              | 2026-09-17 08:30:19.111106 I | etcdmain: Git SHA: e694b7bb0
cray-hmnfd-etcd-1              | 2026-09-17 08:30:19.111109 I | etcdmain: Go Version: go1.12.17
cray-hmnfd-etcd-1              | 2026-09-17 08:30:19.111112 I | etcdmain: Go OS/Arch: linux/amd64
cray-hmnfd-etcd-1              | 2026-09-17 08:30:19.111116 I | etcdmain: setting maximum number of CPUs to 4, total number of available CPUs is 4
cray-hmnfd-etcd-1              | 2026-09-17 08:30:19.111121 W | etcdmain: no data-dir provided, using default data-dir ./default.etcd
cray-hmnfd-etcd-1              | [WARNING] Deprecated '--logger=capnslog' flag is set; use '--logger=zap' flag instead
cray-hmnfd-etcd-1              | 2026-09-17 08:30:19.111701 I | embed: name = default
cray-hmnfd-etcd-1              | 2026-09-17 08:30:19.111728 I | embed: data dir = default.etcd
cray-hmnfd-etcd-1              | 2026-09-17 08:30:19.111733 I | embed: member dir = default.etcd/member
cray-hmnfd-etcd-1              | 2026-09-17 08:30:19.111736 I | embed: heartbeat = 100ms
cray-hmnfd-etcd-1              | 2026-09-17 08:30:19.111739 I | embed: election = 1000ms
cray-hmnfd-etcd-1              | 2026-09-17 08:30:19.111743 I | embed: snapshot count = 100000
cray-hmnfd-etcd-1              | 2026-09-17 08:30:19.111751 I | embed: advertise client URLs = http://cray-hmnfd-etcd:2379
cray-hmnfd-etcd-1              | 2026-09-17 08:30:19.114384 I | etcdserver: starting member 8e9e05c52164694d in cluster cdf818194e3a8c32
cray-reds-1        | 2026/09/17 08:34:20 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_mgmt_switch
cray-hmnfd-etcd-1              | raft2026/09/17 08:30:19 INFO: 8e9e05c52164694d switched to configuration voters=()
cray-reds-1                    | 2026/09/17 08:34:20 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_node&class=River&extra_properties.Role=Management
cray-reds-1                    | 2026/09/17 08:34:20 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_hl_switch
cray-reds-1                    | 2026/09/17 08:34:20 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_cdu_mgmt_switch
